"2019 Güz, Dr. Özhan Ünverdi,",PHYS 1122 FİZİK II – 7 AKTS,https://ce.yasar.edu.tr/phys-1122-fizik-ii/
Dr. Dilek Kuralı Erdemli,PHYS 1122 FİZİK II – 7 AKTS,https://ce.yasar.edu.tr/phys-1122-fizik-ii/
"2020 Güz, Dr. Dindar Öz, Dr. Mutlu Beyazıt",SE 1105 Programlama ve Problem Çözme I- 6 AKTS,https://ce.yasar.edu.tr/se-1105-programlama-ve-problem-cozme-i/
"2019 Güz, Dr. Dindar Öz, Dr. Mutlu Beyazıt",SE 1105 Programlama ve Problem Çözme I- 6 AKTS,https://ce.yasar.edu.tr/se-1105-programlama-ve-problem-cozme-i/
"2020 Güz, Dr. Tuncay Ercan",SE 2222 Veri Tabanı Sistemleri – 7 AKTS,https://ce.yasar.edu.tr/se-2222-veri-tabani-sistemleri/
"2019 Güz, Dr. İbrahim Zincir",SE 2222 Veri Tabanı Sistemleri – 7 AKTS,https://ce.yasar.edu.tr/se-2222-veri-tabani-sistemleri/
"2020 Güz, Dr. Ahmet Koltuksuz",SE 2228 Algoritma Analizi ve Tasarımı – 6 AKTS,https://ce.yasar.edu.tr/se-2228-algoritma-analizi-ve-tasarimi/
"2019 Güz, Dr. Ahmet Koltuksuz",SE 2228 Algoritma Analizi ve Tasarımı – 6 AKTS,https://ce.yasar.edu.tr/se-2228-algoritma-analizi-ve-tasarimi/
"2020 Bahar, Dr. Tuncay Ercan",SE 3304 Yazılım Mühendisliğine Giriş – 6 AKTS,https://ce.yasar.edu.tr/se-3304-yazilim-muhendisligine-giris/
"2019 Güz, Dr. İbrahim Zincir",SE 3304 Yazılım Mühendisliğine Giriş – 6 AKTS,https://ce.yasar.edu.tr/se-3304-yazilim-muhendisligine-giris/
